time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-02-17T02:33:41.210Z,38.3511,22.0485,10,4.3,mb,,73,0.705,0.74,us,us6000di9z,2021-02-17T02:46:11.040Z,"7 km NE of Kamárai, Greece",earthquake,3.4,1.8,0.126,18,reviewed,us,us
2021-02-17T02:25:43.289Z,34.37816667,-97.42116667,5.85,2.65,ml,95,82,0.04589099462,0.27,ok,ok2021dibl,2021-02-19T15:32:36.106Z,"11 km SE of Ratliff City, Oklahoma",earthquake,,0.5,0.24,22,reviewed,ok,ok
2021-02-17T00:44:18.106Z,49.8426,156.1707,32.22,4.1,mb,,199,3.407,0.96,us,us6000dke9,2021-02-24T03:14:17.040Z,"92 km S of Severo-Kuril’sk, Russia",earthquake,14.2,12.9,0.198,7,reviewed,us,us
2021-02-17T00:34:26.342Z,-23.1245,171.6857,10,4.9,mb,,76,3.759,1.06,us,us6000dke8,2021-02-24T03:07:26.040Z,"southeast of the Loyalty Islands",earthquake,10,1.8,0.106,28,reviewed,us,us
2021-02-17T00:17:40.748Z,68.0736,-162.1027,13.9,3.1,ml,,,,1.02,ak,ak02127dwe0q,2021-02-17T00:27:32.277Z,"32 km E of Red Dog Mine, Alaska",earthquake,,1,,,automatic,ak,ak
2021-02-17T00:06:14.968Z,37.0472,-104.9837,7.22,2.9,mb_lg,,64,0.177,0.41,us,us6000di7r,2021-02-23T03:39:02.040Z,"12 km SSE of Stonewall Gap, Colorado",earthquake,1.4,5.8,0.057,113,reviewed,us,us
2021-02-16T23:44:54.949Z,-17.8347,167.6519,10,4.5,mb,,75,2.412,0.94,us,us6000dk5l,2021-02-23T03:30:39.040Z,"71 km W of Port-Vila, Vanuatu",earthquake,6.3,1.8,0.121,20,reviewed,us,us
2021-02-16T23:18:55.091Z,54.608,-159.6715,27.98,3.7,mb,,213,0.228,0.64,us,us6000di7t,2021-02-17T00:50:28.040Z,"96 km SSE of Sand Point, Alaska",earthquake,5.7,8.5,0.13,15,reviewed,us,us
2021-02-16T23:04:18.540Z,18.9455,-66.2846,39,3.01,md,13,291,0.5286,0.18,pr,pr2021047013,2021-02-16T23:36:29.751Z,"53 km N of Brenas, Puerto Rico",earthquake,0.95,2.65,0.05,7,reviewed,pr,pr
2021-02-16T22:18:49.966Z,59.5538,-152.9696,91.4,3.2,ml,,,,0.67,ak,ak021263gt7u,2021-02-16T22:59:43.040Z,"63 km WNW of Nanwalek, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-02-16T22:07:22.425Z,38.3386,141.9324,41.44,4.6,mb,,130,2.537,0.94,us,us6000di6z,2021-02-23T03:15:42.040Z,"55 km E of Ishinomaki, Japan",earthquake,7.8,6.4,0.065,71,reviewed,us,us
2021-02-16T21:48:28.575Z,60.2003,-153.5032,156.9,3,ml,,,,0.61,ak,ak0212631ri5,2021-02-17T00:29:12.603Z,"45 km E of Port Alsworth, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2021-02-16T21:40:16.424Z,-2.954,139.2507,51.45,4.2,mb,,127,6.992,0.89,us,us6000dk5i,2021-02-23T03:13:20.040Z,"158 km WSW of Abepura, Indonesia",earthquake,9.9,8,0.132,16,reviewed,us,us
2021-02-16T21:16:09.643Z,60.3831,-153.415,163.1,2.6,ml,,,,0.44,ak,ak021262uval,2021-02-17T00:03:39.120Z,"53 km ENE of Port Alsworth, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2021-02-16T21:15:25.970Z,17.9263,-66.8083,10,2.9,md,22,195,0.0861,0.13,pr,pr2021047012,2021-02-16T21:31:34.721Z,"7 km S of Indios, Puerto Rico",earthquake,0.45,0.52,0.16,19,reviewed,pr,pr
2021-02-16T20:40:52.865Z,56.1806,-149.2328,21.49,2.9,ml,,220,2.437,0.63,us,us6000di7p,2021-02-19T15:34:38.040Z,"244 km SE of Chiniak, Alaska",earthquake,8,8.9,0.06,36,reviewed,us,us
2021-02-16T20:36:52.166Z,11.987,94.5015,10,4.7,mb,,45,5.195,0.83,us,us6000di5y,2021-02-18T23:00:08.040Z,"194 km E of Port Blair, India",earthquake,7.9,1.8,0.057,99,reviewed,us,us
2021-02-16T19:50:07.927Z,51.5025,-175.1421,41.4,3.7,mb,,189,0.687,0.73,us,us6000di7l,2021-02-18T20:17:40.040Z,"100 km SW of Atka, Alaska",earthquake,4.2,9.2,0.072,56,reviewed,us,us
2021-02-16T19:09:41.007Z,-2.915,139.2209,47.23,5.3,mww,,16,6.963,0.68,us,usd000eesi,2021-02-18T19:27:12.867Z,"160 km WSW of Abepura, Indonesia",earthquake,8,4.5,0.093,11,reviewed,us,us
2021-02-16T18:53:55.030Z,19.1366,-66.5543,26,3.03,md,11,275,0.9521,0.28,pr,pr2021047010,2021-02-16T19:29:59.380Z,"75 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,1.36,19.31,0.07,6,reviewed,pr,pr
2021-02-16T17:01:09.979Z,57.5507,-155.5848,7.1,2.5,ml,,,,0.3,ak,ak021260dx3u,2021-02-18T17:10:58.040Z,"67 km W of Karluk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-02-16T16:58:45.933Z,51.2045,-178.322,35,3.9,mb,,182,0.466,0.39,us,us6000di50,2021-02-23T14:58:05.040Z,"138 km WSW of Adak, Alaska",earthquake,5.2,2,0.078,43,reviewed,us,us
2021-02-16T16:58:43.270Z,38.0711667,-112.7621667,5.24,2.55,ml,19,56,0.2266,0.14,uu,uu60427162,2021-02-17T05:39:05.867Z,"20 km N of Paragonah, Utah",earthquake,0.43,0.91,0.069,9,reviewed,uu,uu
2021-02-16T16:49:37.816Z,-24.2766,-179.1532,503.09,4.9,mb,,158,5.068,0.71,us,us6000di4e,2021-02-23T14:55:33.040Z,"south of the Fiji Islands",earthquake,13.6,8.4,0.09,39,reviewed,us,us
2021-02-16T16:40:43.792Z,-22.9193,171.5534,10,4.9,mb,,115,3.564,0.82,us,us6000dk57,2021-02-23T14:53:36.040Z,"southeast of the Loyalty Islands",earthquake,10.5,1.9,0.177,14,reviewed,us,us
2021-02-16T16:16:04.085Z,-17.7407,167.4865,10,4.9,mb,,92,2.296,0.72,us,us6000di41,2021-02-22T22:10:17.040Z,"87 km W of Port-Vila, Vanuatu",earthquake,5.7,1.6,0.11,26,reviewed,us,us
2021-02-16T16:12:17.183Z,-17.6396,167.4251,9.06,5,mb,,46,2.19,0.68,us,us6000di4c,2021-02-22T22:08:55.040Z,"94 km W of Port-Vila, Vanuatu",earthquake,7.7,2.3,0.101,31,reviewed,us,us
2021-02-16T15:57:56.528Z,29.9725,131.1367,24.1,4.9,mb,,138,1.641,0.55,us,us6000di3u,2021-02-22T22:06:14.040Z,"64 km ESE of Koshima, Japan",earthquake,7.2,5.9,0.077,53,reviewed,us,us
2021-02-16T15:54:08.025Z,-18.936,-173.5808,10,5.3,mww,,149,5.288,0.52,us,us6000di3t,2021-02-22T22:04:39.091Z,"52 km SE of Neiafu, Tonga",earthquake,8.8,1.9,0.075,17,reviewed,us,us
2021-02-16T15:48:01.267Z,-7.084,129.6975,148.13,4.1,mb,,88,1.821,0.77,us,us6000di3s,2021-02-22T21:57:49.040Z,"Kepulauan Babar, Indonesia",earthquake,9.9,9.9,0.174,9,reviewed,us,us
2021-02-16T14:20:47.075Z,9.2629,127.0509,10,4.5,mb,,84,2.621,0.5,us,us6000di36,2021-02-22T21:56:02.040Z,"91 km ENE of Aras-asan, Philippines",earthquake,10.5,1.9,0.082,44,reviewed,us,us
2021-02-16T14:18:09.463Z,-17.6326,167.7876,10,4.2,mb,,191,2.244,0.46,us,us6000dk56,2021-02-22T21:54:04.040Z,"56 km WNW of Port-Vila, Vanuatu",earthquake,8.6,2,0.374,2,reviewed,us,us
2021-02-16T13:59:32.696Z,37.9528,140.7831,55.38,4.3,mb,,181,2.49,1.08,us,us6000di31,2021-02-22T21:31:30.040Z,"2 km SSE of Kakuda, Japan",earthquake,11.7,10.8,0.138,15,reviewed,us,us
2021-02-16T13:17:00.770Z,17.9658,-66.977,6,2.79,md,16,185,0.0673,0.27,pr,pr2021047007,2021-02-16T13:37:25.496Z,"6 km WSW of Fuig, Puerto Rico",earthquake,0.61,0.38,0.36,8,reviewed,pr,pr
2021-02-16T13:00:40.823Z,-17.911,167.4581,10,4.7,mb,,213,3.592,0.56,us,us6000dk55,2021-02-22T21:20:48.040Z,"92 km WSW of Port-Vila, Vanuatu",earthquake,12.7,2,0.194,8,reviewed,us,us
2021-02-16T12:56:17.130Z,17.964,-66.9805,6,3.49,md,21,187,0.064,0.21,pr,pr2021047005,2021-02-22T08:07:35.990Z,"7 km E of La Parguera, Puerto Rico",earthquake,0.43,0.3,0.08,12,reviewed,pr,pr
2021-02-16T09:55:32.318Z,52.0601,156.989,152.04,5.3,mb,,80,1.135,0.87,us,us6000di0n,2021-02-16T10:10:36.040Z,"71 km NNE of Ozernovskiy, Russia",earthquake,3.9,6,0.023,620,reviewed,us,us
2021-02-16T09:14:54.509Z,28.4148,-100.3948,5,2.5,mb_lg,,193,0.886,0.98,us,us6000di0k,2021-02-22T07:44:18.040Z,"11 km N of Guerrero, Mexico",earthquake,2.8,2,0.117,19,reviewed,us,us
2021-02-16T08:42:11.806Z,-6.0804,112.1674,599.74,5.1,mww,,25,1.967,1.19,us,us6000di0i,2021-02-16T08:55:23.040Z,"91 km NNW of Paciran, Indonesia",earthquake,10.4,7.3,0.093,11,reviewed,us,us
2021-02-16T08:24:08.353Z,58.4187,-151.4285,1.9,2.9,ml,,,,0.55,ak,ak02125v5xud,2021-02-17T07:52:03.040Z,"83 km NE of Ouzinkie, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-02-16T08:07:23.479Z,-15.6949,167.8335,101.67,5.1,mb,,115,5.758,0.81,us,us6000di0g,2021-02-16T08:50:41.040Z,"62 km NE of Norsup, Vanuatu",earthquake,10,4.6,0.087,43,reviewed,us,us
2021-02-16T08:00:59.518Z,2.2059,-101.8105,10,4.7,mb,,191,15.591,0.51,us,us6000di0f,2021-02-16T09:07:50.040Z,"Galapagos Triple Junction region",earthquake,14.7,1.9,0.068,66,reviewed,us,us
2021-02-16T06:46:26.883Z,-21.1758,-67.2654,196.37,4.4,mb,,63,1.941,0.47,us,us6000dhzw,2021-02-16T08:36:11.040Z,"91 km SSW of Uyuni, Bolivia",earthquake,4,8,0.075,51,reviewed,us,us
2021-02-16T06:42:01.809Z,-13.3581,166.8405,52.65,5.1,mb,,59,7.558,0.68,us,us6000dhzx,2021-02-16T07:45:14.040Z,"95 km NW of Sola, Vanuatu",earthquake,8.3,7.2,0.063,81,reviewed,us,us
2021-02-16T06:24:11.654Z,38.9981,26.0232,12.81,4.4,mb,,77,0.69,0.67,us,us6000dhzt,2021-02-16T11:09:24.040Z,"16 km WSW of Polichnítos, Greece",earthquake,4.7,5.6,0.144,14,reviewed,us,us
2021-02-16T05:14:30.517Z,-31.9948,-71.7092,19.22,4.4,mb,,164,0.625,0.4,us,us6000dhyz,2021-02-16T23:44:58.837Z,"64 km SW of Illapel, Chile",earthquake,3.2,5.1,0.169,10,reviewed,us,us
2021-02-16T05:10:23.356Z,-6.2629,103.5916,34.78,4.9,mb,,151,1.993,0.66,us,us6000dhz0,2021-02-16T05:28:03.040Z,"206 km WSW of Bandar Lampung, Indonesia",earthquake,9.8,6.3,0.104,29,reviewed,us,us
2021-02-16T04:44:18.176Z,-17.9827,167.7482,10,5,mb,,37,3.49,0.93,us,us6000dhys,2021-02-16T22:24:29.040Z,"65 km WSW of Port-Vila, Vanuatu",earthquake,9.2,1.8,0.047,146,reviewed,us,us
2021-02-16T03:49:32.516Z,-20.8049,-68.4385,171.41,4.1,mb,,100,0.941,0.4,us,us6000dhyh,2021-02-16T22:11:41.040Z,"166 km WSW of Colchani, Bolivia",earthquake,6.2,9.3,0.198,7,reviewed,us,us
2021-02-16T03:44:29.944Z,54.422,-159.7295,25.13,3.5,ml,,218,0.417,0.64,us,us6000dhyn,2021-02-16T22:07:38.040Z,"113 km SSE of Sand Point, Alaska",earthquake,6.1,6.5,0.091,16,reviewed,us,us
2021-02-16T03:40:17.510Z,18.2698,-67.2971,75,2.7,md,17,161,0.1611,0.2,pr,pr2021047002,2021-02-16T04:35:23.539Z,"7 km SW of Stella, Puerto Rico",earthquake,1.26,0.89,0.12,10,reviewed,pr,pr
2021-02-16T03:37:11.369Z,-17.9892,167.5914,10,5.3,mww,,38,3.498,0.98,us,us6000dhyf,2021-02-16T06:25:18.040Z,"81 km WSW of Port-Vila, Vanuatu",earthquake,7.5,1.8,0.098,10,reviewed,us,us
2021-02-16T01:31:59.756Z,-17.8082,167.6351,10,5.9,mww,,38,3.672,0.79,us,us6000dhxu,2021-02-17T01:35:13.282Z,"72 km W of Port-Vila, Vanuatu",earthquake,7.8,1.7,0.056,31,reviewed,us,us
2021-02-16T01:31:29.599Z,8.6072,-83.2357,16.13,4.6,mb,,112,0.211,0.64,us,us6000dhxt,2021-02-16T03:40:59.307Z,"13 km W of Golfito, Costa Rica",earthquake,7,5,0.07,61,reviewed,us,us
2021-02-16T01:22:19.619Z,-17.6551,167.7198,10,5.4,mww,,25,4.34,0.85,us,us6000dhxs,2021-02-17T01:25:18.841Z,"63 km W of Port-Vila, Vanuatu",earthquake,8.6,1.7,0.063,24,reviewed,us,us
2021-02-16T00:56:09.855Z,-17.8285,167.5942,10,5.2,mb,,32,3.656,0.62,us,us6000dk47,2021-02-28T00:34:01.040Z,"76 km W of Port-Vila, Vanuatu",earthquake,7.3,1.8,0.077,56,reviewed,us,us
2021-02-16T00:49:24.078Z,-17.8192,167.5901,5.59,6.2,mww,,32,3.666,0.86,us,us6000dhxn,2021-02-19T03:41:04.741Z,"77 km W of Port-Vila, Vanuatu",earthquake,7.4,3.3,0.063,24,reviewed,us,us
2021-02-15T23:01:48.767Z,51.9539,-170.4415,35,3.5,ml,,221,0.933,0.51,us,us6000dhxc,2021-02-15T23:51:44.040Z,"153 km SW of Nikolski, Alaska",earthquake,6,2,0.105,12,reviewed,us,us
2021-02-15T22:58:16.453Z,-5.5384,102.3885,35,4.1,mb,,201,1.299,0.39,us,us6000djh3,2021-02-23T01:12:27.040Z,"192 km SSW of Pagar Alam, Indonesia",earthquake,4.7,2,0.213,6,reviewed,us,us
2021-02-15T22:43:07.278Z,-20.1086,-70.225,39.87,3.6,ml,,171,0.456,0.82,us,us6000dhx8,2021-02-23T01:13:20.479Z,"13 km NW of Iquique, Chile",earthquake,4.2,9.2,0.069,28,reviewed,us,us
2021-02-15T22:38:12.876Z,-22.9107,-174.5737,10,4.6,mb,,131,5.778,0.8,us,us6000djh2,2021-02-23T01:16:48.040Z,"178 km SSE of ‘Ohonua, Tonga",earthquake,7.9,1.9,0.273,4,reviewed,us,us
2021-02-15T22:24:31.407Z,54.7917,161.1203,48.34,4.1,mb,,108,2.296,0.62,us,us6000djh1,2021-02-23T01:09:15.040Z,"130 km SE of Atlasovo, Russia",earthquake,13.3,6.2,0.082,41,reviewed,us,us
2021-02-15T21:56:51.000Z,17.8115,-66.8528,7,2.74,md,18,234,0.1657,0.16,pr,pr2021046013,2021-02-15T22:16:46.754Z,"18 km SSE of Guánica, Puerto Rico",earthquake,0.42,0.51,0.06,13,reviewed,pr,pr
2021-02-15T21:26:50.058Z,-23.2276,171.5592,10,5.4,mb,,76,8.171,0.98,us,us6000dhx2,2021-02-23T01:03:10.453Z,"southeast of the Loyalty Islands",earthquake,7.3,1.7,0.049,140,reviewed,us,us
2021-02-15T21:21:04.979Z,-23.2569,171.3319,10,5.2,mb,,114,8.35,0.79,us,us6000dhwu,2021-02-23T00:50:38.040Z,"southeast of the Loyalty Islands",earthquake,7.5,1.8,0.1,33,reviewed,us,us
2021-02-15T21:20:02.122Z,46.9066,151.4005,105.03,4.9,mb,,103,5.918,0.7,us,us6000dhwt,2021-02-23T00:47:38.040Z,"Kuril Islands",earthquake,8.7,5.3,0.03,349,reviewed,us,us
2021-02-15T21:03:18.873Z,-23.5245,171.3187,10,4.7,mb,,131,8.532,0.46,us,us6000djgz,2021-02-23T00:41:21.040Z,"southeast of the Loyalty Islands",earthquake,11.1,1.9,0.147,14,reviewed,us,us
2021-02-15T20:53:53.860Z,37.5063333,-118.8296667,4.89,2.5,md,31,66,0.08355,0.03,nc,nc73523661,2021-02-26T16:40:18.040Z,"15km WSW of Toms Place, CA",earthquake,0.24,0.77,0.266,33,reviewed,nc,nc
2021-02-15T20:48:52.500Z,-3.816,-77.1235,90.48,4.6,mb,,124,2.517,0.63,us,us6000dhvx,2021-02-16T19:44:19.040Z,"85 km WSW of Alianza Cristiana, Peru",earthquake,4.9,9,0.058,89,reviewed,us,us
2021-02-15T20:08:08.550Z,-17.654,167.7624,35,4.3,mb,,72,9.808,0.81,us,us6000djhb,2021-02-26T17:27:06.040Z,"59 km W of Port-Vila, Vanuatu",earthquake,11.7,2,0.177,11,reviewed,us,us
2021-02-15T20:07:32.382Z,-21.843,-175.8651,68.64,4.6,mb,,138,6.21,0.32,us,us6000djgx,2021-02-26T17:53:00.040Z,"101 km SW of Vaini, Tonga",earthquake,9.8,11.7,0.182,13,reviewed,us,us
2021-02-15T20:04:48.468Z,-17.6615,167.5397,10,5.2,mww,,68,10.02,1.04,us,us6000dhvf,2021-02-26T17:42:55.329Z,"82 km W of Port-Vila, Vanuatu",earthquake,11.8,1.8,0.093,11,reviewed,us,us
2021-02-15T19:46:51.101Z,36.1068,25.4739,112.07,4.1,mb,,94,0.945,1.18,us,us6000djgw,2021-02-26T00:28:37.040Z,"28 km S of Emporeío, Greece",earthquake,6.3,10.9,0.175,9,reviewed,us,us
2021-02-15T19:17:28.381Z,44.4365,-115.216,10,2.7,ml,,117,0.288,0.36,us,us6000dhv5,2021-02-16T18:46:20.169Z,"32 km NW of Stanley, Idaho",earthquake,1.4,2,0.046,62,reviewed,us,us
2021-02-15T17:08:00.337Z,-20.2803,-177.6057,479.95,4.4,mb,,116,4.819,0.81,us,us6000dhuk,2021-02-16T18:27:14.040Z,"267 km WNW of Haveluloto, Tonga",earthquake,15.2,9.3,0.114,22,reviewed,us,us
2021-02-15T16:51:31.452Z,-17.9702,167.6018,10,4.9,mb,,73,9.955,0.43,us,us6000dhud,2021-02-22T19:54:04.297Z,"79 km WSW of Port-Vila, Vanuatu",earthquake,11.8,1.9,0.133,19,reviewed,us,us
2021-02-15T16:22:46.997Z,57.9898,-138.6258,10,2.6,ml,,204,1.275,1.16,us,us6000dhua,2021-02-15T17:58:08.040Z,"136 km W of Elfin Cove, Alaska",earthquake,3.2,2,0.055,43,reviewed,us,us
2021-02-15T16:11:46.847Z,-4.6662,125.8277,442.3,4.2,mb,,107,5.287,0.54,us,us6000djgl,2021-02-22T19:50:52.040Z,"282 km WSW of Ambon, Indonesia",earthquake,11.6,12.4,0.186,8,reviewed,us,us
2021-02-15T15:36:28.530Z,17.9291,-66.7071,6,3.08,md,22,192,0.152,0.31,pr,pr2021046011,2021-02-15T17:36:07.040Z,"7 km S of Tallaboa, Puerto Rico",earthquake,0.65,0.38,0.18,13,reviewed,pr,pr
2021-02-15T14:23:11.910Z,51.5969,100.2745,10,4.9,mb,,51,2.101,0.46,us,us6000dhtx,2021-02-22T19:19:09.040Z,"28 km WNW of Turt, Mongolia",earthquake,8.7,1.9,0.064,76,reviewed,us,us
2021-02-15T14:06:44.657Z,-22.6761,172.0828,10,5,mb,,116,7.448,0.34,us,us6000dhtv,2021-02-22T19:16:54.040Z,"southeast of the Loyalty Islands",earthquake,11.9,1.9,0.11,26,reviewed,us,us
2021-02-15T14:01:12.903Z,-24.1222,179.2199,494.79,4.8,mb,,114,6.438,0.64,us,us6000djgu,2021-02-22T19:15:14.040Z,"south of the Fiji Islands",earthquake,10.1,9.3,0.128,23,reviewed,us,us
2021-02-15T13:54:43.911Z,-19.1559,-177.5653,530.77,4.4,mb,,89,4.389,0.65,us,us6000djgg,2021-02-22T18:24:16.040Z,"Fiji region",earthquake,13.2,4.3,0.103,27,reviewed,us,us
2021-02-15T13:53:17.275Z,9.1314,93.8707,10,4.4,mb,,152,2.742,0.8,us,us6000djgm,2021-02-22T16:49:05.040Z,"Nicobar Islands, India region",earthquake,8,1.9,0.219,8,reviewed,us,us
2021-02-15T13:49:57.575Z,-23.0028,-66.2517,242.73,4.3,mb,,97,1.776,0.44,us,us6000dhtt,2021-02-22T16:35:30.040Z,"63 km WNW of El Aguilar, Argentina",earthquake,9.1,9.9,0.218,6,reviewed,us,us
2021-02-15T13:44:18.826Z,-17.5833,-69.823,10,4.4,mb,,112,0.327,1.05,us,us6000dhts,2021-02-22T16:33:53.040Z,"21 km ESE of Estique, Peru",earthquake,3.2,1.9,0.268,4,reviewed,us,us
2021-02-15T12:53:58.610Z,18.2045,-67.1235,18,2.96,md,17,123,0.0248,0.19,pr,pr2021046010,2021-02-15T23:22:01.466Z,"1 km ENE of Mayagüez, Puerto Rico",earthquake,0.49,0.52,0.24,10,reviewed,pr,pr
2021-02-15T12:26:18.614Z,37.5352,141.3892,40.06,5.3,mww,,77,1.618,1.14,us,us6000dht9,2021-02-15T20:27:11.306Z,"34 km E of Namie, Japan",earthquake,7.5,5.8,0.098,10,reviewed,us,us
2021-02-15T12:26:04.252Z,37.5184,141.58,35.55,5.3,mww,,85,1.7,0.67,us,us6000dht8,2021-02-16T04:59:05.722Z,"51 km E of Namie, Japan",earthquake,6.6,6,0.089,12,reviewed,us,us
2021-02-15T12:12:51.619Z,-8.6501,-74.4636,148.63,4.5,mb,,105,1.966,0.53,us,us6000dht5,2021-02-15T14:16:47.040Z,"29 km SSE of San Fernando, Peru",earthquake,9.7,7.3,0.05,117,reviewed,us,us
2021-02-15T11:59:50.143Z,37.6634,141.5514,35,4.4,mb,,135,1.798,0.54,us,us6000dht2,2021-02-15T15:20:17.040Z,"52 km ENE of Namie, Japan",earthquake,3,2,0.105,26,reviewed,us,us
2021-02-15T11:27:18.032Z,37.7035,141.8362,35,4.2,mb,,143,1.974,0.92,us,us6000dht1,2021-02-15T14:41:39.040Z,"77 km ENE of Namie, Japan",earthquake,5.5,2,0.128,19,reviewed,us,us
2021-02-15T11:02:45.570Z,17.9898,-66.7873,16,2.98,md,21,166,0.0931,0.25,pr,pr2021046008,2021-02-15T15:32:13.040Z,"3 km S of Guayanilla, Puerto Rico",earthquake,0.7,0.42,0.12,12,reviewed,pr,pr
2021-02-15T10:41:43.584Z,-24.0305,-67.1013,206.87,4.3,mb,,122,1.459,0.48,us,us6000dhsq,2021-02-16T05:36:22.040Z,"82 km WNW of San Antonio de los Cobres, Argentina",earthquake,6.1,16.7,0.306,3,reviewed,us,us
2021-02-15T10:34:24.552Z,-17.7672,167.7858,99.79,4.9,mb,,69,9.782,0.77,us,us6000dhsn,2021-02-15T10:54:23.040Z,"56 km W of Port-Vila, Vanuatu",earthquake,13.3,8.2,0.106,28,reviewed,us,us
2021-02-15T10:32:46.255Z,-8.6531,-80.8522,29.13,5,mb,,165,5.152,1.21,us,us6000dhsm,2021-02-15T10:52:54.040Z,"193 km WSW of Santiago de Cao, Peru",earthquake,8.5,6,0.033,285,reviewed,us,us
2021-02-15T10:29:40.160Z,17.9195,-66.8146,15,2.5,md,11,225,0.0852,0.14,pr,pr2021046007,2021-02-15T11:28:09.118Z,"8 km S of Indios, Puerto Rico",earthquake,0.71,0.51,0.14,6,reviewed,pr,pr
2021-02-15T10:13:47.129Z,68.1294,-146.5916,1,3.5,ml,,,,0.7,ak,ak021248r6q9,2021-02-15T20:10:53.390Z,"43 km W of Arctic Village, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2021-02-15T10:07:02.205Z,-22.8676,172.5979,107.5,5,mb,,121,7.222,0.99,us,us6000dhse,2021-02-15T10:24:04.040Z,"southeast of the Loyalty Islands",earthquake,15.4,10.4,0.103,30,reviewed,us,us
2021-02-15T09:56:06.673Z,-19.758,-69.4437,95.7,4.7,mb,,56,0.199,0.8,us,us6000dhsc,2021-02-15T15:06:00.772Z,"89 km NE of Iquique, Chile",earthquake,5.4,4.1,0.076,55,reviewed,us,us
2021-02-15T09:39:15.262Z,63.9732,-148.9524,6,3,ml,,,,0.76,ak,ak021248b98q,2021-02-15T19:12:07.447Z,"9 km ESE of Ferry, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-02-15T09:28:45.116Z,32.3013,-101.7859,5,3.3,mb_lg,,41,0.671,0.42,us,us6000dhs2,2021-03-01T01:42:23.898Z,"19 km N of Stanton, Texas",earthquake,1.5,1.9,0.047,120,reviewed,us,us
2021-02-15T09:17:43.099Z,-3.4653,-76.695,106.94,4.2,mb,,86,2.744,0.95,us,us6000djg9,2021-02-22T08:48:52.040Z,"28 km W of Alianza Cristiana, Peru",earthquake,6.8,17.8,0.16,11,reviewed,us,us
2021-02-15T09:13:50.223Z,-19.5098,168.0736,10,4.7,mb,,117,9.622,0.27,us,us6000dhs0,2021-02-15T09:58:16.040Z,"126 km W of Isangel, Vanuatu",earthquake,9,1.9,0.129,18,reviewed,us,us
2021-02-15T09:07:23.060Z,17.9926,-67.0235,5,3.03,md,18,124,0.0311,0.39,pr,pr2021046006,2021-02-15T11:13:52.263Z,"3 km NE of La Parguera, Puerto Rico",earthquake,0.81,0.42,0.08,7,reviewed,pr,pr
2021-02-15T08:23:15.890Z,28.2124,104.9006,26.9,4.5,mb,,35,4.51,0.86,us,us6000dhrr,2021-02-15T10:52:30.040Z,"32 km SE of Xunchang, China",earthquake,7.5,5.5,0.07,61,reviewed,us,us
2021-02-15T07:08:07.556Z,-23.7566,179.4439,547.99,4.5,mb,,106,6.121,0.59,us,us6000dhrl,2021-02-15T07:44:30.040Z,"south of the Fiji Islands",earthquake,12.2,11.2,0.128,18,reviewed,us,us
2021-02-15T07:01:54.962Z,41.1766,-127.1234,10,3.9,mb,,206,2.227,0.74,us,us6000dhrk,2021-02-19T15:13:36.040Z,"249 km WNW of Indianola, California",earthquake,8.7,2,0.103,25,reviewed,us,us
2021-02-15T06:37:29.388Z,60.1758,-151.2184,46.2,3.6,ml,,,,0.71,ak,ak021246ik2y,2021-02-15T21:19:56.989Z,"11 km ESE of Clam Gulch, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-02-15T04:57:13.303Z,1.0728,98.8358,68.92,5,mb,,44,1.28,0.94,us,us6000dhqv,2021-02-23T00:33:31.040Z,"59 km SW of Padangsidempuan, Indonesia",earthquake,5.4,4.5,0.073,61,reviewed,us,us
2021-02-15T04:28:17.554Z,34.1472,135.1647,10,4.4,mb,,77,1.148,0.84,us,us6000dhqr,2021-02-23T00:23:05.040Z,"4 km W of Kainan, Japan",earthquake,3.2,1.9,0.075,52,reviewed,us,us
2021-02-15T03:52:50.877Z,-34.7235,-73.7707,14.59,4.3,mb,,103,1.54,0.74,us,us6000dhqh,2021-02-23T00:19:37.040Z,"141 km WNW of Constitución, Chile",earthquake,6.2,5.6,0.238,5,reviewed,us,us
2021-02-15T02:19:40.030Z,17.9391,-66.8498,9,2.7,md,22,196,0.0465,0.13,pr,pr2021046002,2021-02-15T03:19:28.734Z,"6 km SE of Maria Antonia, Puerto Rico",earthquake,0.44,0.41,0.35,19,reviewed,pr,pr
2021-02-15T00:54:35.110Z,17.9226,-66.9235,10,2.64,md,23,216,0.0687,0.13,pr,pr2021046000,2021-02-15T01:40:00.040Z,"Puerto Rico region",earthquake,0.59,0.53,0.35,20,reviewed,pr,pr
2021-02-15T00:17:28.359Z,11.4374,-77.0161,10,4.6,mb,,57,2.367,0.82,us,us6000dhpp,2021-02-20T02:56:02.842Z,"200 km NW of Cartagena, Colombia",earthquake,7,1.9,0.114,23,reviewed,us,us
